 Index,     Direction,      Status/Code/Error Count,    Format/Type,   ID,    DLC,            Data,                 Time Mark
  234     ,Receive ,                    ,Ext / Data,0x12F84712,1   ,00                              ,00:00:13:968,
  235     ,Receive ,                    ,Ext / Data,0x12F84812,1   ,00                              ,00:00:13:969,
  236     ,Receive ,                    ,Ext / Data,0xAF87010,2   ,00  00                          ,00:00:13:969,
  237     ,Receive ,                    ,Ext / Data,0xEF81510,1   ,02                              ,00:00:13:970,
  238     ,Receive ,                    ,Ext / Data,0xEF82010,1   ,00                              ,00:00:13:971,
  239     ,Receive ,                    ,Ext / Data,0x12F81D10,5   ,00  00  00  00  01              ,00:00:13:972,
  240     ,Receive ,                    ,Ext / Data,0x12F81E10,5   ,00  00  00  00  01              ,00:00:13:973,
  241     ,Receive ,                    ,Ext / Data,0x12F83010,1   ,00                              ,00:00:13:973,
  242     ,Receive ,                    ,Ext / Data,0x12F84010,1   ,00                              ,00:00:13:979,
  243     ,Receive ,                    ,Ext / Data,0xAF81111,2   ,08  00                          ,00:00:13:992,
  244     ,Receive ,                    ,Ext / Data,0x12EAFF51,2   ,F8  52                          ,00:00:13:998,
  245     ,Receive ,                    ,Ext / Data,0x12F85250,4   ,FE  00  B7  02                  ,00:00:14:002,
  246     ,Receive ,                    ,Ext / Data,0x16F97550,8   ,FF  E0  00  00  00  00  00  00  ,00:00:14:004,
  247     ,Receive ,                    ,Ext / Data,0x12F85050,5   ,00  00  00  00  00              ,00:00:14:005,
  248     ,Receive ,                    ,Ext / Data,0x12F85C50,1   ,00                              ,00:00:14:006,
  249     ,Receive ,                    ,Ext / Data,0x16F86250,8   ,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:14:007,
  250     ,Receive ,                    ,Ext / Data,0xEF83F31,2   ,80  00                          ,00:00:14:008,
  251     ,Receive ,                    ,Ext / Data,0x16F86C50,8   ,02  6E  78  3C  20  C7  D9  00  ,00:00:14:009,
  252     ,Receive ,                    ,Ext / Data,0x16F86D50,8   ,0B  51  74  14  FF  E0  00  00  ,00:00:14:010,
  253     ,Receive ,                    ,Ext / Data,0x12F85150,5   ,41  41  60  00  40              ,00:00:14:014,
  254     ,Receive ,                    ,Ext / Data,0xAF87110,3   ,00  FE  00                      ,00:00:14:078,
  255     ,Receive ,                    ,Ext / Data,0xEF87310,4   ,20  AA  AB  C0                  ,00:00:14:079,
  256     ,Receive ,                    ,Ext / Data,0x12F81010,4   ,28  00  80  00                  ,00:00:14:080,
  257     ,Receive ,                    ,Ext / Data,0x16F83D33,1   ,80                              ,00:00:14:088,
  258     ,Receive ,                    ,Ext / Data,0x16F83B31,1   ,80                              ,00:00:14:091,
  259     ,Receive ,                    ,Ext / Data,0xEF81496,1   ,00                              ,00:00:14:097,
  260     ,Receive ,                    ,Ext / Data,0x12F85050,5   ,00  00  00  80  00              ,00:00:14:103,
  261     ,Receive ,                    ,Ext / Data,0x12EAFF51,2   ,F8  52                          ,00:00:14:108,
  262     ,Receive ,                    ,Ext / Data,0x12F85250,4   ,59  00  B7  02                  ,00:00:14:111,
  263     ,Receive ,                    ,Ext / Data,0x12F85351,8   ,00  21  00  00  00  00  5A  80  ,00:00:14:185,
  264     ,Receive ,                    ,Ext / Data,0xEF95251,8   ,01  B8  B8  F0  20  84  BA  FE  ,00:00:14:186,
  265     ,Receive ,                    ,Ext / Data,0x12F85450,2   ,16  36                          ,00:00:14:192,
  266     ,Receive ,                    ,Ext / Data,0x12F83496,1   ,20                              ,00:00:14:194,
  267     ,Receive ,                    ,Ext / Data,0x12F85050,5   ,00  00  00  80  00              ,00:00:14:202,
  268     ,Receive ,                    ,Ext / Data,0x12F87811,1   ,00                              ,00:00:14:259,
  269     ,Receive ,                    ,Ext / Data,0x12F81C12,1   ,00                              ,00:00:14:260,
  270     ,Receive ,                    ,Ext / Data,0x12F84112,1   ,00                              ,00:00:14:261,
  271     ,Receive ,                    ,Ext / Data,0x12F84212,1   ,00                              ,00:00:14:262,
  272     ,Receive ,                    ,Ext / Data,0xEF83633,2   ,00  00                          ,00:00:14:262,
  273     ,Receive ,                    ,Ext / Data,0x12F84312,1   ,00                              ,00:00:14:263,
  274     ,Receive ,                    ,Ext / Data,0x12F84712,1   ,00                              ,00:00:14:264,
