Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
1087,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:00:965,
1088,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:00:966,
1089,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:967,
1090,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:00:968,
1091,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:00:973,
1092,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:977,
1093,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:016,
1094,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:038,
1095,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:041,
1096,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:042,
1097,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:043,
1098,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:045,
1099,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:052,
1100,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:053,
1101,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:053,
1102,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:054,
1103,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:060,
1104,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:090,
1105,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:093,
1106,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:128,
1107,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:149,
1108,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:150,
1109,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:151,
1110,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:152,
1111,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:153,
1112,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:159,
1113,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:162,
1114,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:171,
1115,Receive,,Ext / Data,0x1610FF12,0,,00:00:01:189,
1116,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:190,
1117,Receive,,Ext / Data,0x1610FF10,0,,00:00:01:190,
1118,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:200,
1119,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:236,
1120,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:250,
1121,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:259,
1122,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:260,
1123,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:261,
1124,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:262,
1125,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:263,
1126,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:264,
