Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
306,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:02:157,
307,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:158,
308,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:159,
309,Receive,,Ext / Data,0x12F85050,5,00  03  4A  00  00  ,00:00:02:165,
310,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:165,
311,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:174,
312,Receive,,Ext / Data,0x1610FF96,0,,00:00:02:180,
313,Receive,,Ext / Data,0x1610FF12,0,,00:00:02:184,
314,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:02:185,
315,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:02:224,
316,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:02:254,
317,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:02:264,
318,Receive,,Ext / Data,0x12F85050,5,00  03  3E  00  00  ,00:00:02:265,
319,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:02:274,
320,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  6A  D0  ,00:00:02:296,
321,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:02:303,
322,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:02:313,
323,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:322,
324,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:02:323,
325,Receive,,Ext / Data,0x12F85050,5,00  03  42  00  00  ,00:00:02:363,
326,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:02:393,
327,Receive,,Ext / Data,0x12F95555,2,4C  58  ,00:00:02:393,
328,Receive,,Ext / Data,0x12F8B0A2,1,00  ,00:00:02:402,
329,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:403,
330,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:412,
331,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:413,
332,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:414,
333,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:414,
334,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:422,
335,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:423,
336,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:424,
337,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:425,
338,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:442,
339,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:443,
340,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:02:443,
341,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:444,
342,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:445,
